Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Jose Siri","TBR",448,0.069196428,0.379464285,0.182352941,0.186567164,0.254504504,0.365671641,0.620176145,0.179104477,5.436140097422556,0.261467889,2.400000214576721,0.8999999761581421,2.1819276809692383,-0.6506537646055222,38.20021177840958,-14.205964311830895,0.2707812407532254,78.31388509339176,"Jose Siri",17452,642350
"Eloy Jiménez","- - -",349,0.063037249,0.200573065,0.314285714,0.23765432,0.28939828,0.336419753,0.625818033,0.098765433,2.702786904247132,0.285140562,-3.5999998077750206,-1.8999999538064003,-2.4826520681381226,-0.031393781304359436,31.21516743712007,-9.610179561750304,0.27594698914166155,78.29834419211687,"Eloy Jimenez",17484,650391
"Bryan De La Cruz","- - -",622,0.046623794,0.273311897,0.170588235,0.232876712,0.2705314,0.383561643,0.654093043,0.150684931,2.8215931404902204,0.288944723,-1.6000000163912773,0.20000001043081284,-1.8269468545913696,-0.7649959102272987,58.9903798562678,-13.76998069759286,0.28260191400204937,77.31262602451719,"Bryan De La Cruz",19600,650559
"Jonny DeLuca","TBR",362,0.066298342,0.212707182,0.311688311,0.216867469,0.277777777,0.331325301,0.609103078,0.114457832,6.315373463050683,0.26506024,-0.8999999761581421,1.399999976158142,0.48706915974617004,0.16224507242441177,30.31241376959206,-12.033648160468328,0.26887733275511805,76.9746373265509,"Jonny DeLuca",26365,676356
"Nicky Lopez","CHW",445,0.083146067,0.150561797,0.552238805,0.24120603,0.312072892,0.293969849,0.606042741,0.052763819,3.716672203903176,0.287878787,2.9000001549720764,0.699999988079071,2.3349263668060303,-2.79002795368433,39.506931723042726,-12.548310152307753,0.2751438505014146,76.8212526724623,"Nicky Lopez",19339,670032
"Jake Cave","COL",346,0.052023121,0.283236994,0.183673469,0.250773993,0.289855072,0.396284829,0.686139901,0.145510836,6.423048462611329,0.334841628,1.2000000774860382,-0.4000000059604645,0.8483869433403015,-0.37037479132413864,36.29106947223137,-4.183343311749003,0.2951570868838665,75.2224695915322,"Jake Cave",14477,595909
"Zach McKinstry","DET",325,0.073846153,0.212307692,0.347826086,0.215488215,0.276923076,0.336700336,0.613623412,0.121212121,8.182889690034097,0.265486725,0.800000011920929,0.699999988079071,2.384751319885254,2.6712077483534813,27.58020015566939,-10.437673124080954,0.27027658737622773,75.09950984100749,"Zach McKinstry",19392,656716
"Will Benson","CIN",388,0.103092783,0.396907216,0.259740259,0.186588921,0.273901808,0.376093294,0.649995102,0.189504373,6.070623517031729,0.282485875,-2.200000047683716,1.100000023841858,-1.4161757230758667,-0.19540680199861526,37.515610750465484,-7.871881041974934,0.2849717613030466,74.99757990681644,"Will Benson",21853,666181
"Santiago Espinal","CIN",391,0.061381074,0.138107416,0.444444444,0.246498599,0.294573643,0.355742296,0.650315939,0.109243697,3.97868738331626,0.265100671,-1.5999999046325684,-0.5,-0.17201246321201324,1.0688907653093338,37.696237420547575,-8.042188586782848,0.28462399411077943,74.76350874831883,"Santiago Espinal",19997,669289
"Bo Naylor","CLE",389,0.074550128,0.313624678,0.237704918,0.200564971,0.263565891,0.350282485,0.613848376,0.149717514,4.664255977005386,0.262443438,-0.8999999761581421,0.5,-0.34367215633392334,-0.6148433089256287,32.47376707261082,-13.030702791459593,0.2685594781075117,73.94421485094172,"Bo Naylor",21865,666310
"Ildemaro Vargas","WSN",303,0.06270627,0.102310231,0.612903225,0.246323529,0.295302013,0.31617647,0.611478483,0.069852941,3.575412099929574,0.269387755,-0.3999999761581421,-1.100000023841858,-0.3850443959236145,-0.3803875967860222,25.87504772182575,-9.569307982064574,0.27094010958735576,72.39160171230857,"Ildemaro Vargas",13324,545121
"Orlando Arcia","ATL",602,0.068106312,0.212624584,0.3203125,0.217785843,0.271214642,0.353901996,0.625116638,0.136116153,2.0444970432687226,0.249394673,-1.0999999046325684,-1.5,-0.5413470268249512,-0.554983101785183,52.2538383383485,-18.166960782912145,0.2726847584048907,72.00918941931086,"Orlando Arcia",13185,606115
"Jared Triolo","PIT",446,0.094170403,0.264573991,0.355932203,0.21573604,0.295964125,0.314720812,0.610684937,0.098984772,4.206971650509287,0.279411764,-0.800000011920929,0.8999999761581421,-0.3131491541862488,0.31104230880737305,39.37224867346463,-12.799971273515844,0.2745213358926132,71.85147530331722,"Jared Triolo",25807,669707
"Jake Rogers","DET",337,0.065281899,0.293768545,0.222222222,0.196774193,0.255192878,0.351612903,0.606805781,0.15483871,4.14979811640543,0.251231527,1.2999999821186066,-0.4000000059604645,-0.38787806034088135,-0.25776049494743347,26.947473082284247,-12.47413705702611,0.2641894125512668,70.81766675888227,"Jake Rogers",19452,668670
"Keibert Ruiz","WSN",485,0.03298969,0.111340206,0.296296296,0.228758169,0.259793814,0.359477124,0.619270938,0.130718955,2.8589724476783003,0.231738035,-0.8000000715255737,-0.8999999761581421,-0.6157652139663696,-0.5311092585325241,40.46007359101335,-16.274291149537177,0.26848829947796066,70.74136544654421,"Keibert Ruiz",19610,660688
"Bo Bichette","TOR",336,0.059523809,0.19047619,0.3125,0.225080385,0.276785714,0.321543408,0.598329122,0.096463023,4.361952771572888,0.269387755,0.10000002384185791,-2,-0.42210355401039124,0.03463161736726761,26.717296399378977,-12.58733566830138,0.2636339559483884,70.58419470908426,"Bo Bichette",19612,666182
"Jonah Heim","TEX",491,0.052953156,0.183299389,0.288888888,0.220043572,0.266802443,0.335511982,0.602314425,0.11546841,2.3672370667827267,0.245810055,-0.2999999523162842,-1.7000000476837158,-1.8272517919540405,-1.0337107554078102,39.66230705054934,-17.773926119781184,0.2652030060344704,70.35728047613486,"Jonah Heim",16930,641680
"Maikel Garcia","KCR",626,0.067092651,0.164536741,0.40776699,0.231304347,0.281350482,0.332173913,0.613524395,0.100869566,7.985479513283506,0.268085106,2.8000000417232513,0.4000000059604645,2.5574116706848145,5.516617849469185,53.02579406843255,-20.202478771948112,0.27008225181861706,69.30339253796373,"Maikel Garcia",22715,672580
"Johan Rojas","PHI",363,0.035812672,0.190082644,0.188405797,0.24260355,0.278873239,0.322485207,0.601358446,0.079881657,8.090054337530129,0.296992481,1.4000000357627869,0.30000001192092896,2.0357868671417236,2.7406882271170616,29.39983700705922,-13.06320299463117,0.26546722213986895,67.75466887101899,"Johan Rojas",24336,679032
"Joey Meneses","WSN",313,0.067092651,0.201277955,0.333333333,0.231316725,0.290734824,0.302491103,0.593225927,0.071174378,2.328994254511964,0.280542986,0.20000004768371582,-1.2000000476837158,0.06403063237667084,-0.19982409477233887,24.924580776038944,-11.689555644151387,0.26377744093919414,67.57063473874229,"Joey Meneses",14366,608841
"Thairo Estrada","SFG",381,0.026246719,0.199475065,0.131578947,0.217032967,0.24671916,0.343406593,0.590125753,0.126373626,4.243184354561524,0.24911032,1.299999974668026,0.10000000149011612,1.0724180936813354,-0.9466975331306458,28.059125109667846,-16.50952018136256,0.25634105749956265,64.16868064708623,"Thairo Estrada",16426,642731
"Korey Lee","CHW",394,0.043147208,0.30964467,0.139344262,0.209549071,0.243654822,0.347480106,0.591134928,0.137931035,4.131428112618052,0.275720164,1.100000023841858,-1.100000023841858,1.5026735067367554,-0.5595963522791862,29.26867752782589,-16.820682694394534,0.25713620890820693,64.15430982976815,"Korey Lee",25543,686676
"Michael Siani","STL",334,0.062874251,0.275449101,0.228260869,0.228187919,0.284829721,0.285234899,0.57006462,0.05704698,7.466304106798214,0.321951219,0.2999999523162842,1.2000000476837158,0.6827092170715332,2.1456946209073067,24.724127907553846,-14.346548016866512,0.25681112332978856,63.985872693226376,"Michael Siani",22557,672279
"Christian Vázquez","MIN",315,0.034920634,0.206349206,0.169230769,0.221088435,0.248387096,0.326530612,0.574917708,0.105442177,3.2781304363664012,0.256637168,-1.6999999284744263,-1.899999976158142,-2.2580082416534424,-0.27855174243450165,21.602679260393625,-15.245413303056713,0.25004671965875935,60.35457841765688,"Christian Vazquez",9774,543877
"Ke'Bryan Hayes","PIT",396,0.058080808,0.189393939,0.306666666,0.232876712,0.282828282,0.290410958,0.57323924,0.057534246,4.4227327662949065,0.279310344,2.299999952316284,-1,-0.1770557314157486,0.6165298223495483,28.96899515234878,-17.35432121313164,0.25572980929024614,59.203489813138845,"Ke'Bryan Hayes",18577,663647
"Adam Duvall","ATL",330,0.063636363,0.3,0.212121212,0.181518151,0.245454545,0.323432343,0.568886888,0.141914192,1.248626365,0.226804123,-0.5000000223517418,-0.10000000149011612,0.19815759360790253,-0.4735453426837921,23.13492741762252,-15.467836220277832,0.2519425843701218,58.04828449775619,"Adam Duvall",10950,594807
"Nick Fortes","MIA",335,0.03283582,0.122388059,0.268292682,0.227272727,0.259146341,0.318181818,0.577328159,0.090909091,1.7803265062506972,0.246268656,-0.6000000461935997,-0.10000000149011612,-1.3300466537475586,-0.9180138632655144,23.632729953776863,-15.554924042273493,0.2524887932146468,56.986811184551506,"Nick Fortes",21538,663743
"Michael A. Taylor","PIT",300,0.076666666,0.35,0.219047619,0.19330855,0.253378378,0.289962825,0.543341203,0.096654275,6.8068900423716485,0.288343558,3.0999999046325684,0.5,1.0908634662628174,1.5214482843875885,18.60597626018959,-16.48744522881073,0.24189622176660075,49.89253717057174,"Michael A. Taylor",11489,572191
"Eddie Rosario","- - -",319,0.050156739,0.24137931,0.207792207,0.175084175,0.214511041,0.316498316,0.531009357,0.141414141,5.379318050553565,0.196261682,-0.4000000059604645,0.5,1.012040709494613,1.0319421887397766,16.80841160895574,-20.5075932410146,0.23036869880904912,44.631762656159424,"Eddie Rosario",12155,592696
"Brandon Drury","LAA",360,0.075,0.225,0.333333333,0.169230769,0.241666666,0.227692307,0.469358973,0.058461538,2.414235202634007,0.209876543,-1.2000000476837158,-2.200000047683716,-1.523587942123413,-0.3998240977525711,15.002690696012603,-27.10941509078778,0.21661757826805114,34.39195647206862,"Brandon Drury",11615,592273
